"","country","iso2","iso3","iso_numeric","g_whoregion","year","new_sp","new_sn","new_su","new_ep","new_oth","ret_rel","ret_taf","ret_tad","ret_oth","newret_oth","new_labconf","new_clindx","ret_rel_labconf","ret_rel_clindx","ret_rel_ep","ret_nrel","new_foreign","new_sspct","new_tbdeaths","tot_newrel","new_sp_m04","new_sp_m514","new_sp_m014","new_sp_m1524","new_sp_m2534","new_sp_m3544","new_sp_m4554","new_sp_m5564","new_sp_m65","new_sp_mu","new_sp_f04","new_sp_f514","new_sp_f014","new_sp_f1524","new_sp_f2534","new_sp_f3544","new_sp_f4554","new_sp_f5564","new_sp_f65","new_sp_fu","new_sn_m04","new_sn_m514","new_sn_m014","new_sn_m1524","new_sn_m2534","new_sn_m3544","new_sn_m4554","new_sn_m5564","new_sn_m65","new_sn_m15plus","new_sn_mu","new_sn_f04","new_sn_f514","new_sn_f014","new_sn_f1524","new_sn_f2534","new_sn_f3544","new_sn_f4554","new_sn_f5564","new_sn_f65","new_sn_f15plus","new_sn_fu","new_sn_sexunk04","new_sn_sexunk514","new_sn_sexunk014","new_sn_sexunk15plus","new_ep_m04","new_ep_m514","new_ep_m014","new_ep_m1524","new_ep_m2534","new_ep_m3544","new_ep_m4554","new_ep_m5564","new_ep_m65","new_ep_m15plus","new_ep_mu","new_ep_f04","new_ep_f514","new_ep_f014","new_ep_f1524","new_ep_f2534","new_ep_f3544","new_ep_f4554","new_ep_f5564","new_ep_f65","new_ep_f15plus","new_ep_fu","new_ep_sexunk04","new_ep_sexunk514","new_ep_sexunk014","new_ep_sexunk15plus","new_ep_sexunkageunk","rel_in_agesex_flg","newrel_m04","newrel_m514","newrel_m014","newrel_m1524","newrel_m2534","newrel_m3544","newrel_m4554","newrel_m5564","newrel_m65","newrel_m15plus","newrel_mu","newrel_f04","newrel_f514","newrel_f014","newrel_f1524","newrel_f2534","newrel_f3544","newrel_f4554","newrel_f5564","newrel_f65","newrel_f15plus","newrel_fu","newrel_sexunk04","newrel_sexunk514","newrel_sexunk014","newrel_sexunk15plus","newrel_sexunkageunk","rdst_new","rdst_ret","rdst_unk","mdr","rr_nmdr","unconf_mdr_tx","conf_mdr_tx","conf_xdr_tx","mdrxdr_bdq_used","mdrxdr_bdq_tx","dst_rlt_new","dst_rlt_ret","dst_rlt_unk","mdr_new","mdr_ret","mdr_unk","xpert_new","xpert_ret","xpert_unk","xpert_dr_r_new","xpert_dr_r_ret","xpert_dr_r_unk","mdr_dst_rlt","xdr","hivtest","hivtest_pos","hiv_cpt","hiv_art","hiv_tbscr","hiv_reg","hiv_ipt","hiv_reg_new","female_tb"
"6103","Suriname","SR","SUR",740,"AMR",2010,130,39,3,14,2,6,0,7,3,0,143,NA,NA,NA,NA,NA,NA,NA,14,194,0,0,0,5,21,35,19,5,10,0,0,1,1,4,6,10,6,2,8,0,0,1,1,1,6,6,5,4,3,25,0,1,1,2,2,4,3,3,0,1,13,0,NA,NA,NA,NA,NA,3,3,2,2,1,0,0,0,5,0,0,0,0,0,1,1,2,1,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,58,6,22,NA,NA,NA,NA,38
"6104","Suriname","SR","SUR",740,"AMR",2011,64,31,3,20,1,5,0,4,2,1,73,NA,NA,NA,NA,NA,NA,NA,NA,124,0,0,0,4,7,15,18,3,5,0,0,0,0,1,1,5,2,2,1,0,1,0,1,0,5,5,4,1,4,19,0,0,0,0,0,6,3,2,2,1,14,0,NA,NA,NA,NA,NA,1,1,0,3,6,2,0,1,12,0,0,0,0,0,1,4,0,0,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,38,7,21,NA,NA,NA,NA,12
"6105","Suriname","SR","SUR",740,"AMR",2012,83,26,2,13,2,2,0,5,0,0,90,NA,NA,NA,NA,NA,NA,NA,NA,128,0,0,0,6,7,15,14,9,7,0,1,1,2,1,7,5,7,1,0,2,2,0,2,2,2,6,1,3,1,15,3,1,0,1,1,1,1,0,3,0,6,1,NA,NA,NA,NA,NA,0,0,1,2,5,1,1,1,11,0,0,1,1,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,0,0,NA,NA,NA,NA,NA,0,0,0,7,0,0,0,0,0,0,0,126,36,1,28,NA,NA,NA,NA,24
"6106","Suriname","SR","SUR",740,"AMR",2013,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,108,18,2,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,6,9,18,28,28,13,3,99,0,2,4,6,5,13,6,4,1,1,30,0,NA,NA,NA,NA,NA,76,2,0,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18,0,0,NA,NA,NA,0,0,135,31,1,14,NA,NA,NA,NA,NA
"6479","Trinidad and Tobago","TT","TTO",780,"AMR",2000,115,50,11,17,NA,5,0,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,198,NA,NA,0,7,18,27,17,7,7,NA,NA,NA,0,5,7,9,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6480","Trinidad and Tobago","TT","TTO",780,"AMR",2001,152,27,19,6,NA,2,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,NA,NA,5,10,21,36,24,17,18,NA,NA,NA,5,10,11,15,9,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6481","Trinidad and Tobago","TT","TTO",780,"AMR",2002,60,49,11,11,NA,2,NA,NA,30,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,0,8,13,20,12,12,3,NA,NA,NA,0,4,11,3,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6482","Trinidad and Tobago","TT","TTO",780,"AMR",2003,77,52,8,6,NA,4,2,25,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,0,9,13,10,13,10,6,NA,NA,NA,1,2,2,0,8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,44,0,18,NA,NA,NA,NA,NA
"6483","Trinidad and Tobago","TT","TTO",780,"AMR",2004,71,69,8,16,NA,14,2,5,1,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,NA,NA,3,10,24,7,10,7,NA,NA,NA,2,3,8,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,38,32,14,NA,NA,NA,NA,NA
"6484","Trinidad and Tobago","TT","TTO",780,"AMR",2005,95,46,4,12,0,9,1,12,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,0,10,11,13,21,10,3,NA,NA,NA,0,4,9,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,3,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,124,42,12,15,250,1436,0,NA,NA
"6485","Trinidad and Tobago","TT","TTO",780,"AMR",2006,149,51,9,17,0,6,1,20,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,46,232,NA,2,2,7,27,23,20,16,12,NA,NA,1,1,3,10,5,4,8,23,NA,2,1,3,2,10,11,14,8,1,46,NA,3,NA,3,1,1,3,2,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,NA,2,13,NA,NA,NA,NA,NA,3,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,18,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,250,13,13,36,NA,NA,4,NA,55
"6486","Trinidad and Tobago","TT","TTO",780,"AMR",2007,130,49,10,17,2,10,3,39,NA,NA,260,NA,NA,NA,NA,NA,2,NA,38,218,0,1,1,10,16,21,28,18,5,NA,0,0,0,5,7,7,4,3,5,NA,0,2,2,2,2,9,10,9,9,41,NA,0,3,3,2,1,1,2,1,1,8,NA,NA,NA,NA,NA,NA,1,1,2,2,4,2,3,0,13,NA,0,0,0,0,0,2,2,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,208,40,12,0,0,NA,NA,NA,NA,NA,NA,NA,40,0,260,78,11,17,260,NA,17,NA,31
"6487","Trinidad and Tobago","TT","TTO",780,"AMR",2008,169,68,29,9,0,4,6,26,11,0,169,NA,NA,NA,NA,NA,2,3500,47,279,0,2,2,9,15,19,34,29,14,0,1,0,1,11,12,4,8,4,7,0,5,4,9,4,13,7,14,12,15,65,0,1,0,1,5,6,2,5,3,1,22,0,NA,NA,NA,NA,NA,0,0,0,0,4,2,0,1,7,0,0,0,0,0,1,0,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,6,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,322,73,10,36,1078,1348,6,NA,47
"6488","Trinidad and Tobago","TT","TTO",780,"AMR",2009,154,70,21,19,0,8,12,18,22,0,224,NA,NA,NA,NA,NA,2,3635,49,272,2,0,2,6,18,26,20,25,13,0,2,0,2,4,11,9,9,4,5,0,3,0,3,3,6,10,21,7,14,61,0,5,2,7,5,2,4,4,2,3,20,0,NA,NA,NA,NA,NA,0,1,0,2,1,7,2,1,13,0,2,0,2,0,1,1,1,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,306,95,13,6,335,21636,4,NA,44
"6489","Trinidad and Tobago","TT","TTO",780,"AMR",2010,136,58,0,20,0,5,2,20,17,0,194,NA,NA,NA,NA,NA,0,192,16,219,0,0,0,11,21,17,32,20,8,0,0,0,0,4,7,7,5,2,2,0,4,1,5,2,7,6,9,10,2,36,0,0,0,0,2,4,1,3,1,6,17,0,NA,NA,NA,NA,NA,2,3,1,3,1,1,2,0,8,0,0,0,0,3,2,1,2,1,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,58,11,20,648,6780,11,NA,27
"6490","Trinidad and Tobago","TT","TTO",780,"AMR",2011,121,73,4,19,0,7,4,20,18,0,194,NA,NA,NA,NA,NA,0,NA,NA,224,1,0,1,14,27,13,15,16,7,0,1,0,1,6,7,3,4,2,5,0,3,1,4,3,12,11,7,9,6,48,0,1,0,1,4,2,3,9,1,5,24,0,NA,NA,NA,NA,NA,0,0,2,4,2,2,0,0,10,0,0,0,0,4,0,1,2,1,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,84,20,16,715,7067,NA,NA,28
"6491","Trinidad and Tobago","TT","TTO",780,"AMR",2012,167,78,3,19,0,7,6,24,17,0,248,NA,NA,NA,NA,NA,0,NA,NA,274,0,0,0,7,31,22,28,12,11,0,0,2,2,9,11,10,8,4,12,0,2,0,2,2,7,9,12,14,17,61,0,0,0,0,1,5,4,4,2,2,18,0,NA,NA,NA,NA,NA,1,2,2,1,1,2,2,0,8,0,1,0,1,1,3,1,0,1,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,6,10,0,0,0,0,0,0,0,0,0,0,0,0,314,82,23,24,NA,NA,NA,NA,58
"6492","Trinidad and Tobago","TT","TTO",780,"AMR",2013,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,138,87,7,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,6,14,48,41,36,26,24,189,0,4,3,7,5,14,7,5,7,10,48,0,NA,NA,NA,NA,NA,22,17,1,7,6,7,7,0,0,NA,12,15,0,0,1,0,0,0,0,0,0,0,0,0,265,56,9,3,NA,NA,NA,NA,NA
"6887","Uruguay","UY","URY",858,"AMR",2000,348,138,27,77,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,645,NA,NA,0,36,48,45,41,30,34,NA,NA,NA,2,28,22,21,13,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6888","Uruguay","UY","URY",858,"AMR",2001,340,94,23,91,NA,27,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689,NA,NA,2,33,38,49,42,31,44,NA,NA,NA,4,25,31,7,15,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6889","Uruguay","UY","URY",858,"AMR",2002,308,101,24,82,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,NA,NA,1,33,33,37,36,23,32,NA,NA,NA,1,25,25,20,10,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6890","Uruguay","UY","URY",858,"AMR",2003,373,210,NA,87,NA,53,NA,NA,2,NA,479,NA,NA,NA,NA,NA,NA,NA,NA,643,NA,NA,3,46,50,35,42,38,26,NA,NA,NA,1,28,24,13,13,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,73,NA,NA,NA,NA,NA,NA,NA
"6891","Uruguay","UY","URY",858,"AMR",2004,373,104,104,89,2,55,NA,NA,NA,NA,479,NA,NA,NA,NA,NA,NA,NA,NA,727,NA,NA,1,38,59,53,48,26,40,NA,NA,NA,2,34,25,12,17,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,248,35,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,611,99,0,NA,NA,NA,NA,NA,NA
"6892","Uruguay","UY","URY",858,"AMR",2005,355,147,0,73,32,15,0,4,0,NA,433,NA,NA,NA,NA,NA,NA,11034,NA,622,NA,NA,1,42,48,39,45,34,36,NA,NA,NA,1,33,30,17,9,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,74,0,NA,NA,NA,NA,NA,NA
"6893","Uruguay","UY","URY",858,"AMR",2006,305,152,0,70,0,30,0,2,12,NA,357,NA,NA,NA,NA,NA,NA,9998,75,557,NA,NA,1,38,53,34,30,38,29,NA,NA,NA,4,21,19,11,6,11,10,NA,NA,NA,1,9,23,20,17,11,21,101,NA,NA,NA,4,7,10,4,10,4,11,46,NA,NA,NA,NA,NA,NA,NA,2,10,6,6,6,8,2,38,NA,NA,NA,4,2,4,5,4,2,9,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,320,29,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,539,81,0,22,NA,9030,NA,NA,NA
"6894","Uruguay","UY","URY",858,"AMR",2007,380,132,0,57,0,38,2,0,7,0,420,NA,NA,NA,NA,NA,0,22413,92,607,NA,NA,1,39,69,37,50,39,39,NA,NA,NA,1,23,26,22,14,7,13,NA,NA,NA,4,7,20,11,20,12,13,83,NA,NA,NA,3,9,10,8,6,0,9,42,NA,NA,NA,NA,NA,NA,NA,3,5,8,4,4,5,7,33,NA,NA,NA,1,1,8,1,4,1,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,392,33,3,0,1,0,NA,NA,NA,NA,NA,NA,0,0,582,88,0,22,NA,NA,NA,NA,NA
"6895","Uruguay","UY","URY",858,"AMR",2008,424,151,8,72,0,31,3,22,0,0,490,NA,NA,NA,NA,NA,3,30718,52,686,0,1,1,49,71,64,45,28,34,0,0,4,4,26,35,26,15,13,13,0,0,4,4,9,20,15,13,14,16,87,0,0,5,5,10,15,8,16,3,11,63,0,NA,NA,NA,NA,NA,1,1,6,12,8,3,0,4,33,0,1,2,3,8,5,6,5,3,5,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,468,43,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,686,100,0,19,NA,NA,NA,NA,136
"6896","Uruguay","UY","URY",858,"AMR",2009,409,192,0,66,0,37,NA,NA,NA,NA,460,NA,NA,NA,NA,NA,NA,NA,73,704,NA,NA,1,43,64,50,57,42,38,0,NA,NA,4,21,32,22,14,6,15,0,NA,NA,11,11,26,19,22,15,17,110,0,NA,NA,5,10,12,12,12,10,10,66,0,NA,NA,NA,NA,NA,NA,6,4,9,8,6,2,8,37,0,NA,NA,1,2,4,5,4,2,5,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662,102,0,19,NA,NA,NA,NA,NA
"6897","Uruguay","UY","URY",858,"AMR",2010,368,218,0,72,0,41,0,0,0,0,448,NA,NA,NA,NA,NA,12,10957,73,699,1,0,1,46,70,35,46,33,31,0,2,1,3,24,36,12,10,5,16,0,2,10,12,4,11,15,19,7,15,71,0,4,5,9,8,5,17,7,9,16,62,0,NA,NA,NA,NA,NA,2,3,6,9,5,5,6,4,35,0,2,2,4,4,8,2,5,3,6,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,NA,160,22,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,646,104,0,35,NA,NA,NA,NA,107
